login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
dpryan79,dpryan79/KAT,2022-11-19T10:25:34Z,0,0,,True,False,gpl-3.0
dpryan79,dpryan79/r-xml-feedstock,2021-05-28T19:04:30Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-coop-feedstock,2021-06-01T08:50:10Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/root5-feedstock,2021-06-07T16:12:04Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-beeswarm-feedstock,2018-11-22T08:33:14Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-gsl-feedstock,2018-11-26T13:21:06Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-matrixcorrelation-feedstock,2021-06-06T16:38:16Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-gwasexacthw-feedstock,2021-06-06T15:28:36Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-distrex-feedstock,2021-06-05T08:59:58Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-survivalsvm-feedstock,2021-06-05T08:34:17Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-fftwtools-feedstock,2018-10-12T12:57:40Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-phangorn-feedstock,2021-05-31T20:43:38Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-mbsts-feedstock,2021-05-30T10:33:07Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-phylosignal-feedstock,2021-05-30T08:33:11Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-randomforestsrc-feedstock,2021-05-30T08:13:57Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-mlrmbo-feedstock,2021-05-29T21:08:12Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-adephylo-feedstock,2021-05-29T21:10:25Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-dplr-feedstock,2021-05-29T17:20:53Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-boolnet-feedstock,2021-05-29T17:16:22Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-luminescence-feedstock,2021-05-29T16:30:53Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-phylobase-feedstock,2021-05-29T16:25:58Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-mlr-feedstock,2021-05-29T12:16:18Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-kfas-feedstock,2021-05-23T07:21:30Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-rnexml-feedstock,2021-05-29T16:25:30Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-feedstock,2021-05-25T06:32:28Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-qiimer-feedstock,2021-05-25T05:56:01Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/screed-feedstock,2021-04-07T07:44:22Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/conduit,2021-03-31T21:36:48Z,0,0,,True,True,other
dpryan79,dpryan79/rmarkdown,2021-03-22T22:36:16Z,0,0,,True,True,
dpryan79,dpryan79/tinytex,2021-03-22T23:19:32Z,0,0,,True,False,other
dpryan79,dpryan79/javatest,2021-01-26T21:43:44Z,0,0,Python,True,True,
dpryan79,dpryan79/libdeflate-feedstock,2021-01-15T10:45:14Z,0,0,Batchfile,True,False,bsd-3-clause
dpryan79,dpryan79/r-argparse-feedstock,2020-12-01T08:33:48Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/gmapR,2020-11-14T15:36:13Z,0,0,,True,True,
dpryan79,dpryan79/ntJoin,2020-11-14T11:48:12Z,0,0,,True,True,gpl-3.0
dpryan79,dpryan79/xgboost-feedstock,2020-03-01T21:50:28Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-mixsqp-feedstock,2020-11-04T06:25:19Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-fmstable-feedstock,2020-11-02T08:49:45Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-ade4-feedstock,2018-10-10T12:43:09Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-sctransform-feedstock,2020-10-31T22:43:27Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/loompy-feedstock,2020-10-21T10:22:26Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-fst-feedstock,2020-11-01T14:30:01Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-rserve-feedstock,2018-12-24T19:53:28Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-conquer-feedstock,2020-07-17T10:54:22Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-xfun-feedstock,2020-06-28T17:06:05Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/pblat,2020-06-14T12:53:05Z,0,0,,True,True,other
dpryan79,dpryan79/bioconda_bioconductor_interface,2019-05-08T09:03:44Z,0,0,,True,True,
dpryan79,dpryan79/r-ggm-feedstock,2020-05-14T17:05:47Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-extremes-feedstock,2020-05-12T18:13:41Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-ape-feedstock,2020-05-10T20:16:49Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-fastica-feedstock,2018-10-21T15:22:54Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rspectra-feedstock,2020-05-10T19:57:49Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-quantreg-feedstock,2020-05-10T19:38:52Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-permute-feedstock,2020-05-01T20:50:16Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-slider-feedstock,2020-04-19T22:17:22Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ipmisc-feedstock,2020-04-12T12:38:14Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-fracdiff-feedstock,2020-03-31T17:03:23Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-tmb-feedstock,2020-03-16T19:17:24Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-mvnfast-feedstock,2020-03-14T22:45:18Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-spam-feedstock,2020-03-10T13:03:10Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-rcppgsl-feedstock,2020-03-09T07:20:53Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-rrcov-feedstock,2020-03-08T08:18:02Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-expm-feedstock,2020-03-07T16:58:07Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-robustbase-feedstock,2020-03-04T20:06:54Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-vegan-feedstock,2018-10-09T10:27:14Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-mgcv-feedstock,2018-11-16T15:36:28Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-igraph-feedstock,2020-02-28T12:16:49Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-kernsmooth-feedstock,2020-02-28T10:27:35Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-quadprog-feedstock,2020-02-28T10:32:15Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-mclust-feedstock,2020-02-28T00:08:08Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-irlba-feedstock,2020-02-27T22:40:00Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/r-rtsne-feedstock,2018-10-15T12:10:11Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-matrix-feedstock,2020-02-06T21:48:43Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-spatstat.data-feedstock,2020-02-25T22:27:49Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/zeroc-ice-feedstock,2020-01-24T07:53:07Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/SE-MEI,2015-01-06T13:07:00Z,23,23,C,True,True,gpl-2.0
dpryan79,dpryan79/cDNA_Cupcake,2019-12-10T08:00:29Z,0,0,,True,True,bsd-3-clause-clear
dpryan79,dpryan79/autowrap-feedstock,2019-12-06T09:16:55Z,0,0,,True,False,bsd-3-clause
dpryan79,dpryan79/mapGL,2019-09-26T15:33:55Z,0,0,,True,True,mit
dpryan79,dpryan79/slurm-drmaa,2019-10-14T13:11:46Z,0,0,,True,False,gpl-3.0
dpryan79,dpryan79/r-tsclust-feedstock,2019-08-07T22:08:57Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/Rebaler,2019-08-05T10:09:24Z,0,0,Python,True,False,gpl-3.0
dpryan79,dpryan79/r-settings-feedstock,2018-10-16T08:07:07Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-scatterplot3d-feedstock,2019-07-16T14:34:13Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-future-feedstock,2019-03-18T19:13:12Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/DSS,2019-06-06T12:51:37Z,0,0,R,True,True,
dpryan79,dpryan79/Misc,2014-10-22T12:32:33Z,11,11,C,True,True,
dpryan79,dpryan79/r-rgdal-feedstock,2019-05-09T11:40:53Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/dropEst,2019-04-29T10:27:31Z,0,0,C++,True,True,gpl-3.0
dpryan79,dpryan79/r-rgl-feedstock,2018-10-16T14:49:09Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-feature-feedstock,2019-03-19T07:44:46Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-processx-feedstock,2019-03-16T11:48:37Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/mono-feedstock,2019-02-28T15:50:39Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/ont_tutorial_basicqc,2019-03-27T11:23:07Z,0,0,TeX,True,False,mpl-2.0
dpryan79,dpryan79/well_duplicates,2019-08-23T07:42:43Z,0,0,Python,True,True,other
dpryan79,dpryan79/imagemagick-feedstock,2019-01-22T22:48:07Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/texlive-core-feedstock,2019-02-22T22:15:05Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rggobi-feedstock,2019-01-15T13:55:05Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-tidytree-feedstock,2019-01-12T15:29:55Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-mrmre-feedstock,2019-01-01T11:58:25Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rstan-feedstock,2018-11-25T15:44:33Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rgtk2-feedstock,2018-12-21T06:55:46Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-tmvtnorm-feedstock,2018-12-21T06:19:11Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/bioconda-utils,2018-09-25T18:22:42Z,0,0,Python,True,True,mit
dpryan79,dpryan79/r-data.table-feedstock,2018-12-09T23:28:15Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-purbayes-feedstock,2018-11-28T23:24:02Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-bradleyterry2-feedstock,2018-11-28T22:55:58Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-topicmodels-feedstock,2018-11-27T23:36:33Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-sparsepp-feedstock,2018-11-27T22:04:31Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rmr2-feedstock,2018-11-28T00:06:14Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-vipor-feedstock,2018-11-22T08:46:58Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-lle-feedstock,2018-10-21T22:42:39Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-shinydashboard-feedstock,2018-11-22T08:44:37Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-openmx-feedstock,2018-11-26T13:56:32Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/tools-iuc,2015-12-02T09:31:09Z,0,0,HTML,True,True,mit
dpryan79,dpryan79/r-ore-feedstock,2018-10-14T08:21:56Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/galaxy,2015-05-12T15:15:39Z,0,0,Python,True,False,other
dpryan79,dpryan79/r-rsvg-feedstock,2018-10-10T10:10:26Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-metap-feedstock,2018-10-21T18:06:36Z,1,1,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-pvclust-feedstock,2018-10-28T22:38:35Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-biclust-feedstock,2018-10-26T10:07:24Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-htmlutils-feedstock,2018-10-26T08:57:31Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-flexclust-feedstock,2018-10-26T07:59:03Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-heatmap3-feedstock,2018-10-25T07:59:06Z,1,1,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-mhsmm-feedstock,2018-10-25T07:39:15Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-cairo-feedstock,2018-10-23T10:04:22Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-mvoutlier-feedstock,2018-10-23T13:31:04Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-sdmtools-feedstock,2018-10-23T07:38:51Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-robcompositions-feedstock,2018-10-23T07:38:18Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-inlinedocs-feedstock,2018-10-23T07:34:35Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-aroma.apd-feedstock,2018-10-23T07:33:39Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-dtw-feedstock,2018-10-23T07:28:20Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-jade-feedstock,2018-10-21T18:02:17Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-mpm-feedstock,2018-10-21T18:10:29Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-qtlrel-feedstock,2018-10-21T18:15:46Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-robustrankaggreg-feedstock,2018-10-21T18:36:35Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-laeken-feedstock,2018-10-21T19:11:41Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-r.huge-feedstock,2018-10-21T19:16:01Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-pscl-feedstock,2018-10-21T22:43:29Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-vim-feedstock,2018-10-22T08:01:06Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-readmzxmldata-feedstock,2018-10-21T22:45:50Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rcppprogress-feedstock,2018-10-21T22:44:40Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-kedd-feedstock,2018-10-21T22:41:52Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ica-feedstock,2018-10-21T22:40:31Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-brglm-feedstock,2018-10-21T22:39:57Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-wordcloud-feedstock,2018-10-21T19:10:46Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-tfmpvalue-feedstock,2018-10-21T19:06:10Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-sroc-feedstock,2018-10-21T19:05:30Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-snftool-feedstock,2018-10-21T19:04:16Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-smoothmest-feedstock,2018-10-21T19:03:19Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-sgeostat-feedstock,2018-10-21T19:01:04Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ruv-feedstock,2018-10-21T19:00:27Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rsvgtipsdevice-feedstock,2018-10-21T18:54:08Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rmysql-feedstock,2018-10-21T18:32:44Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rintrojs-feedstock,2018-10-21T18:31:28Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-regress-feedstock,2018-10-21T18:30:45Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rda-feedstock,2018-10-21T18:16:40Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-profilemodel-feedstock,2018-10-21T18:14:16Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-networkd3-feedstock,2018-10-21T18:13:39Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-mlbench-feedstock,2018-10-21T18:09:22Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-lokern-feedstock,2018-10-21T18:06:04Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-logging-feedstock,2018-10-21T18:04:34Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-kohonen-feedstock,2018-10-21T18:04:00Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-icsnp-feedstock,2018-10-21T18:01:20Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ggvis-feedstock,2018-10-21T17:44:10Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-gprofiler-feedstock,2018-10-21T17:44:57Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ggseqlogo-feedstock,2018-10-21T17:42:54Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-copula-feedstock,2018-10-16T07:26:25Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-argumentcheck-feedstock,2018-10-21T15:10:16Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-geepack-feedstock,2018-10-21T15:30:15Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-gbm-feedstock,2018-10-21T15:25:56Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ffield-feedstock,2018-10-21T15:23:39Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-cometexacttest-feedstock,2018-10-21T15:21:12Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-betareg-feedstock,2018-10-21T15:13:28Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-biganalytics-feedstock,2018-10-21T15:16:31Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-baseline-feedstock,2018-10-21T15:11:14Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-r.filesets-feedstock,2018-10-21T08:46:26Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-tsne-feedstock,2018-10-21T11:15:04Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-gsa-feedstock,2018-10-21T08:52:34Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-preseqr-feedstock,2018-10-21T08:35:31Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-dynamictreecut-feedstock,2018-10-20T21:29:47Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-r.devices-feedstock,2018-10-20T21:36:08Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-moments-feedstock,2018-10-20T19:24:16Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rmpfr-feedstock,2018-10-10T22:18:50Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ggbeeswarm-feedstock,2018-10-20T10:50:12Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-taxize-feedstock,2018-10-19T23:08:47Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-microseq-feedstock,2018-10-17T11:24:33Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-grimport-feedstock,2018-10-19T19:03:33Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-r.rsp-feedstock,2018-10-19T11:34:38Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-beanplot-feedstock,2018-10-19T11:30:34Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-wikitaxa-feedstock,2018-10-17T11:59:25Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-fitdistrplus-feedstock,2018-10-17T10:34:42Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-sna-feedstock,2018-10-18T22:50:48Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-sm-feedstock,2018-10-17T10:19:16Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ggraph-feedstock,2018-10-18T19:07:30Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ritis-feedstock,2018-10-18T12:47:45Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-diffr-feedstock,2018-10-18T14:44:40Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-glm2-feedstock,2018-10-18T14:47:45Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-emdbook-feedstock,2018-10-18T14:46:56Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-elpigraph.r-feedstock,2018-10-18T12:57:20Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-wikidatar-feedstock,2018-10-18T12:54:37Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-genabel-feedstock,2018-10-18T12:44:10Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-gamlss-feedstock,2018-10-18T12:40:48Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-subplex-feedstock,2018-10-18T12:37:35Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-maldiquant-feedstock,2018-10-18T12:36:43Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-batch-feedstock,2018-10-18T12:34:06Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-distutils-feedstock,2018-10-17T09:58:53Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-tclust-feedstock,2018-10-17T11:27:53Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-prettydoc-feedstock,2018-10-17T19:07:51Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-idr-feedstock,2018-10-17T19:05:07Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-wikipedir-feedstock,2018-10-17T13:04:51Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-speedglm-feedstock,2018-10-17T12:37:34Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-smvar-feedstock,2018-10-17T12:34:41Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-worrms-feedstock,2018-10-17T12:00:07Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-solrium-feedstock,2018-10-17T11:58:09Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rredlist-feedstock,2018-10-17T11:57:31Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rentrez-feedstock,2018-10-17T11:56:13Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-natserv-feedstock,2018-10-17T11:55:20Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-bold-feedstock,2018-10-17T11:54:37Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-sn-feedstock,2018-10-17T11:52:44Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-readbrukerflexdata-feedstock,2018-10-17T11:27:15Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-lsei-feedstock,2018-10-17T11:34:11Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-picante-feedstock,2018-10-17T11:25:07Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-snpassoc-feedstock,2018-10-17T10:21:38Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rcppannoy-feedstock,2018-10-17T10:17:03Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ff-feedstock,2018-10-17T10:33:22Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-bgmm-feedstock,2018-10-17T10:31:59Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-tictoc-feedstock,2018-10-17T10:23:40Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-spatialextremes-feedstock,2018-10-17T10:22:17Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-rfoc-feedstock,2018-10-17T10:18:20Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-r2html-feedstock,2018-10-17T10:16:32Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-protviz-feedstock,2018-10-17T10:12:35Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-network-feedstock,2018-10-17T10:08:49Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-pca3d-feedstock,2018-10-17T10:09:27Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-lsd-feedstock,2018-10-17T10:07:37Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-ggforce-feedstock,2018-10-17T10:06:51Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-gensa-feedstock,2018-10-17T10:05:38Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-genabel.data-feedstock,2018-10-17T10:05:13Z,0,0,Shell,True,False,bsd-3-clause
dpryan79,dpryan79/r-gamlss.data-feedstock,2018-10-17T10:01:19Z,0,0,Shell,True,False,bsd-3-clause
